1652980392.0,1652980392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980392.0,1652980392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980396.0,1652980396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980396.0,1652980396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980398.0,1652980398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980398.0,1652980398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980403.0,1652980403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980403.0,1652980403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980405.0,1652980405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980405.0,1652980405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980409.0,1652980409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980409.0,1652980409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980411.0,1652980411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980411.0,1652980411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980415.0,1652980415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980415.0,1652980415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980417.0,1652980417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980417.0,1652980417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980421.0,1652980421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980421.0,1652980421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980423.0,1652980423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980423.0,1652980423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980427.0,1652980427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980427.0,1652980427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980429.0,1652980429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980429.0,1652980429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980433.0,1652980433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980433.0,1652980433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652980435.0,1652980435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654020433.0,1654020433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654020436.0,1654020436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654020440.0,1654020440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654020443.0,1654020443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654020446.0,1654020446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654020448.0,1654020448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654020451.0,1654020451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654020454.0,1654020454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654020458.0,1654020458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654020461.0,1654020461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654020464.0,1654020464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654020468.0,1654020468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654020469.0,1654020469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654020473.0,1654020473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654020476.0,1654020476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654020479.0,1654020479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654020483.0,1654020483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021164.0,1654021164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021168.0,1654021168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021171.0,1654021171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021175.0,1654021175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021178.0,1654021178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021181.0,1654021181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021185.0,1654021185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021186.0,1654021186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021190.0,1654021190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021193.0,1654021193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021196.0,1654021196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021283.0,1654021283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021286.0,1654021286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021290.0,1654021290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021293.0,1654021293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021296.0,1654021296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021300.0,1654021300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021301.0,1654021301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021305.0,1654021305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021308.0,1654021308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021311.0,1654021311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021315.0,1654021315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021318.0,1654021318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021321.0,1654021321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021323.0,1654021323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021326.0,1654021326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654021329.0,1654021329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654323342.0,1654323342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654323346.0,1654323346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654323348.0,1654323348.0,248.51379867504457,1.564102966390174,32.657553091496865,6.226749546706482,10.22483874808811,-10.687692943234381,283.4484200011176
1654323352.0,1654323352.0,248.52149445616317,1.5632962243722461,32.657553091496865,6.226749546706482,10.22483304848334,-10.688733294895485,283.44835356947704
1654324778.0,1654324778.0,253.9480292836575,1.5641358889889116,32.695712389788305,6.224930292081475,-7.33059672218188,46.44956693886302,213.95917596007155
1654324782.0,1654324782.0,253.9480292836575,1.5641358889889116,32.695712389788305,6.224930292081475,-7.33059672218188,46.44956693886302,213.95917596007155
1654324782.0,1654324782.0,253.9480292836575,1.5641358889889116,32.695712389788305,6.224930292081475,-7.33059672218188,46.44956693886302,213.95917596007155
